company,url,content,scrape_date,paragraph,word_count
Charles River Associates,https://www.crai.com,Read our case studies to see the problems we’ve solved and results we’ve delivered.,2026-03-24,NA,16
Charles River Associates,https://www.crai.com,We’re always looking for high-performers to join our team of experts.,2026-03-24,NA,13
Cleary Gottlieb,https://www.clearygottlieb.com,© 2026 Cleary Gottlieb Steen & Hamilton LLP,2026-03-24,NA,6
Cleary Gottlieb,https://www.clearygottlieb.com,Attorney Advertising. Prior results do not guarantee a similar outcome.,2026-03-24,NA,10
Clifford Chance,https://www.cliffordchance.com,"Visit our resource centre giving you access to our toolkits, publications, alerters and crossborder guides all in one place",2026-03-24,NA,19
Clifford Chance,https://www.cliffordchance.com,Six trends that are shaping the market,2026-03-24,NA,7
Clifford Chance,https://www.cliffordchance.com,Explore our global Sustainability and ESG expertise,2026-03-24,NA,7
Clifford Chance,https://www.cliffordchance.com,"2026 is set to be a strong year for M&A. Private capital is preparing for increased activity, while strategics are seeking to reposition themselves through transformative deals. However, this optimism may be tempered by geopolitical tensions or a tightening of credit markets. Read our top 10 predictions.",2026-03-24,NA,48
Clifford Chance,https://www.cliffordchance.com,In this briefing we examine the latest trends and the emerging targets for collective redress.,2026-03-24,NA,15
Clifford Chance,https://www.cliffordchance.com,This briefing considers senior management accountability in the face of new regulations and geopolitical risk and looks at right-sizing strategies.,2026-03-24,NA,21
Clifford Chance,https://www.cliffordchance.com,"This briefing explores the impact of this strategy on procurement, ESG considerations and M&A, and what it all means for those looking to invest, partner or lead in the defence space.",2026-03-24,NA,32
Clifford Chance,https://www.cliffordchance.com,The games industry is booming: Our Level Up guide breaks down all the legal essentials every games business needs to know.,2026-03-24,NA,21
Clifford Chance,https://www.cliffordchance.com,"In this paper, developed by Deutsche Bank and Clifford Chance, we have brought together our resources and insights from our financial services and legal perspectives to further the conversation about AIxDLT, highlighting key practical considerations for its implementation and some of the legal, commercial and technical challenges that must be navigated.",2026-03-24,NA,51
Covington & Burling,https://www.cov.com,"Covington & Burling LLP operates as a limited liability partnership worldwide, with the practice in England and Wales conducted by an affiliated
    limited liability multinational partnership, Covington & Burling LLP, which is formed under the laws of the State of Delaware in the United States
    and authorized and regulated by the Solicitors Regulation Authority with registration number 77071..",2026-03-24,NA,56
Covington & Burling,https://www.cov.com,"19 Times Named to The American Lawyer's ""A-List""",2026-03-24,NA,10
Covington & Burling,https://www.cov.com,"1,400+ Lawyers and advisors worldwide",2026-03-24,NA,6
Covington & Burling,https://www.cov.com,120+ Former Government Officials and Diplomats,2026-03-24,NA,6
Covington & Burling,https://www.cov.com,"229,000+ Pro Bono Hours Provided in 2024",2026-03-24,NA,8
Covington & Burling,https://www.cov.com,"Covington & Burling LLP operates as a limited liability partnership worldwide, with the practice in England and Wales conducted by an affiliated
limited liability multinational partnership, Covington & Burling LLP, which is formed under the laws of the State of Delaware in the United States
and authorized and regulated by the Solicitors Regulation Authority with registration number 77071.
The practice in Johannesburg is conducted by an affiliated limited company Covington & Burling (Pty) Ltd. The practice in Dublin Ireland is through a general affiliated Irish partnership, Covington & Burling and authorized and regulated by the Law Society of Ireland with registration number F9013.",2026-03-24,NA,99
Davis Polk,https://www.davispolk.com,Cadwalader $3.6 billion combination with Hogan Lovells,2026-03-24,NA,8
Davis Polk,https://www.davispolk.com,"Cipher Mining 168 MW, 10-year AI hosting agreement with Fluidstack",2026-03-24,NA,11
Davis Polk,https://www.davispolk.com,Complete victory in 15-year LIBOR antitrust litigation,2026-03-24,NA,8
Davis Polk,https://www.davispolk.com,$20 billion Electronic Arts acquisition financing,2026-03-24,NA,6
Davis Polk,https://www.davispolk.com,"In an unpredictable world, you need a trusted partner who understands your business. Davis Polk has the legal experience, industry knowledge and spirit of collaboration to help you navigate uncertainty and seize opportunities.",2026-03-24,NA,33
Davis Polk,https://www.davispolk.com,"We approach every client and every challenge as a team, with each individual bringing unique insights and talents to the table. The breadth of backgrounds, experiences and ideas across our firm community enriches our workplace and enhances our ability to provide creative solutions tailored to our clients’ most challenging business needs. Our inclusive culture strengthens our connections to each other and to our clients.",2026-03-24,NA,64
Davis Polk,https://www.davispolk.com,"Since our founding, we have proudly upheld a commitment to serve pro bono clients with the determination and legal excellence that define our broader culture. We devote tens of thousands of hours to pro bono cases, and our people are dedicated to corporate social responsibility and volunteering in our communities around the world.",2026-03-24,NA,53
Davis Polk,https://www.davispolk.com,Attorney Advertising. Prior results do not guarantee a similar outcome.,2026-03-24,NA,10
Deloitte,https://www.deloitte.com,"If we have selected the wrong experience for you, please change it above.",2026-03-24,NA,13
Deloitte,https://www.deloitte.com,"Globally, M&A activity increased by 4% in 2025 compared to 2024, driven by a resurgence in mega-deals. The total aggregate value of all deals reached 3.7 trillion CHF, approaching levels last seen in 2021.",2026-03-24,NA,37
Deloitte,https://www.deloitte.com,Discover how you can develop and grow at Deloitte.,2026-03-24,NA,9
Deloitte,https://www.deloitte.com,"Since the migration, all business units have increased visibility of harmonized financial flows to support their decision making. This has helped prepare for the Sunrise spin off and relisting on the Swiss Stock Market.",2026-03-24,NA,34
Deloitte,https://www.deloitte.com,How did H. Moser & Cie. break through the age-old traditions of the luxury watch industry and transform its customer experience for the brave new world of Web3? By being bold and embracing everything the future has to offer.,2026-03-24,NA,39
Deloitte,https://www.deloitte.com,"In partnership with Deloitte, Axpo successfully migrated to SAP S/4HANA Cloud Edition, optimising business processes, enhancing efficiency, and paving the path for ongoing growth and innovation.",2026-03-24,NA,27
Deloitte,https://www.deloitte.com,"Deciding the career for you is more than simply “landing the job.” It’s finding a place where you know you make a difference each day, where you can be your most authentic self. It’s choosing your impact.",2026-03-24,NA,39
Deloitte,https://www.deloitte.com,© 2026  See Terms of Use for more information.,2026-03-24,NA,8
Deloitte,https://www.deloitte.com,"Deloitte AG is an affiliate of Deloitte NSE LLP, a member firm of Deloitte Touche Tohmatsu Limited, a UK private company limited by guarantee (“DTTL”). DTTL and each of its member firms are legally separate and independent entities. DTTL and Deloitte NSE LLP do not provide services to clients. Please see About Deloitte for a more detailed description of DTTL and its member firms.",2026-03-24,NA,64
EY,https://www.ey.com,Futures Reimagined – Megatrends 2026 and beyond,2026-03-24,NA,6
EY,https://www.ey.com,"EY helps clients create long-term value for all stakeholders. Enabled by data and technology, our services and solutions provide trust through assurance and help clients transform, grow and operate.",2026-03-24,NA,30
EY,https://www.ey.com,Discover how EY insights and services are helping to reframe the future of your industry.,2026-03-24,NA,15
EY,https://www.ey.com,The Berne Financial Services Agreement Is Now Live: How It Transforms UK-Swiss Market Access,2026-03-24,NA,15
EY,https://www.ey.com,How Pillar Two affects the M&A lifecycle,2026-03-24,NA,8
EY,https://www.ey.com,"We bring together extraordinary people, like you, to build a better working world.",2026-03-24,NA,13
EY,https://www.ey.com,"At EY, our purpose is building a better working world. The insights and services we provide help to create long-term value for clients, people and society, and to build trust in the capital markets.",2026-03-24,NA,35
EY,https://www.ey.com,Register for upcoming events and webcasts.,2026-03-24,NA,6
EY,https://www.ey.com,How to prepare for the EU Pay Transparency Directive – Including the Swiss Perspective,2026-03-24,NA,13
EY,https://www.ey.com,"The EU Pay Transparency Directive must be transposed into national law by 7 June 2026, leaving employers only a few months to prepare for new transparency, reporting, and compliance requirements. As one of Europe’s most far‑reaching initiatives to strengthen equal pay, the Directive will significantly reshape how organizations structure compensation, conduct hiring, and manage employee information.",2026-03-24,NA,58
EY,https://www.ey.com,Is your business ready for future-forward data leadership?,2026-03-24,NA,9
EY,https://www.ey.com,"CDO-as-a-Service gives organizations fast, scalable data leadership, strengthening governance, compliance and AI readiness without the cost or delays of building an internal CDO function.",2026-03-24,NA,27
EY,https://www.ey.com,What should investors know before acquiring real estate in Switzerland?,2026-03-24,NA,10
EY,https://www.ey.com,"Swiss real estate offers stability but is subject to complex rules, from tenancy law to Lex Koller. Discover how expert guidance is key to successful investment.",2026-03-24,NA,26
EY,https://www.ey.com,Read the March 2026 Geostrategic Analysis for our take on geopolitical developments and the impact of these political risks on international business.,2026-03-24,NA,22
EY,https://www.ey.com,Navigating uncertainties: how to turn uncertainties into future opportunities,2026-03-24,NA,9
EY,https://www.ey.com,"Although crisis and unwelcome change are never desirable, they can create space for new opportunities. When the answer is unknown and the situation painful or uncomfortable, there is a new stimulus for change and greater latitude for innovation and new problem-solving approaches.",2026-03-24,NA,43
EY,https://www.ey.com,"Discover how US tariffs are fuelling export volatility and weighing on the Swiss economic outlook, taking a slice out of 2026 GDP before a slow recovery begins.",2026-03-24,NA,27
EY,https://www.ey.com,Are alert backlogs hiding financial crime? Is your compliance team fighting the wrong battle?,2026-03-24,NA,14
EY,https://www.ey.com,Navigating the changing landscape of L&H Re,2026-03-24,NA,8
EY,https://www.ey.com,How to navigate Switzerland’s real estate laws as a foreign buyer,2026-03-24,NA,12
EY,https://www.ey.com,How insurers are embracing customer-facing applications for GenAI,2026-03-24,NA,9
EY,https://www.ey.com,Is AI at risk of becoming your next governance failure?,2026-03-24,NA,10
EY,https://www.ey.com,How will the EU deal transform Swiss power?,2026-03-24,NA,8
EY,https://www.ey.com,Can Switzerland regain its edge as a financial innovator?,2026-03-24,NA,9
EY,https://www.ey.com,Global IPO highlights in Q4 2025 and insights for future IPO candidates,2026-03-24,NA,12
EY,https://www.ey.com,Music isn't just art - It's capital,2026-03-24,NA,8
EY,https://www.ey.com,CISO Governance: Choosing the optimal Line of Defense,2026-03-24,NA,8
EY,https://www.ey.com,Strengthen your GBS while boosting value delivery for your customers,2026-03-24,NA,10
EY,https://www.ey.com,"Don’t miss out on any significant events, essential updates, or exciting developments.",2026-03-24,NA,13
EY,https://www.ey.com,Find out how we can support you.,2026-03-24,NA,7
EY,https://www.ey.com,Please complete our request for proposal form.,2026-03-24,NA,7
EY,https://www.ey.com,Read our concise summaries – and see your own challenges through different eyes.,2026-03-24,NA,12
EY,https://www.ey.com,"Explore the future of global trade with EY Global Trade Analytics. Navigate challenges and opportunities through data-driven insights, assess supply chain efficiency and make informed decisions to optimize costs. Transform your trade operations today.",2026-03-24,NA,35
EY,https://www.ey.com,"Togehter, we see true change happen: Our store offers sophisticated solutions for successful transformation, each one developed and delivered by experienced EY professionals. Explore our digital products and request a tailor-made offer.",2026-03-24,NA,33
EY,https://www.ey.com,"Zurich, 19 March 2026 – Artificial intelligence (AI) is continuing to develop rapidly – technologically, economically and geopolitically.",2026-03-24,NA,16
EY,https://www.ey.com,"Zurich, 10 March 2026 – The latest edition of the Swiss Real Estate Investment Market Trend Barometer 2026 clearly shows that 98% of the real estate investors surveyed continue to regard Switzerland as an attractive or very attractive location for real estate investments over the com-ing months (2025: 93%).",2026-03-24,NA,49
EY,https://www.ey.com,"Featured:
            
            How can Europe act now to create advantage from adversity?",2026-03-24,NA,11
EY,https://www.ey.com,"Featured:
            
            EY Global Executive (GE) Diversity, Equity and Inclusiveness Statement",2026-03-24,NA,10
EY,https://www.ey.com,"Featured:
            
            Sustainable Aviation Fuels: Paving the way for greener skies",2026-03-24,NA,10
EY,https://www.ey.com,"Featured:
            
            The EU’s AI Act – a road map",2026-03-24,NA,9
EY,https://www.ey.com,"Featured:
            
            EY’s commitment to developing and using AI ethically and responsibly",2026-03-24,NA,12
EY,https://www.ey.com,"Featured:
            
            Can AI advance toward value if workforce tensions linger?",2026-03-24,NA,10
EY,https://www.ey.com,Request for proposal (RFP) - exclusively for Switzerland,2026-03-24,NA,7
EY,https://www.ey.com,"EY refers to the global organization, and may refer to one or more, of the member firms of Ernst & Young Limited, each of which is a separate legal entity. Ernst & Young Limited is a Swiss company with registered seats in Switzerland providing services to clients in Switzerland.",2026-03-24,NA,47
Freshfields Bruckhaus Deringer,https://www.freshfields.com,"Our two-part podcast series explores the ESG trends we expect will shape the global regulatory, litigation and corporate strategy landscape in 2026.",2026-03-24,NA,23
Freshfields Bruckhaus Deringer,https://www.freshfields.com,Big Picture thinking: Insights into the key trends shaping arbitration,2026-03-24,NA,10
Freshfields Bruckhaus Deringer,https://www.freshfields.com,Policy-driven enforcement is redefining global antitrust - your guide to understanding and managing this dynamic environment in 2026.,2026-03-24,NA,18
Freshfields Bruckhaus Deringer,https://www.freshfields.com,"Governments are recasting FDI through a security lens – tightening screening, reviving golden shares and testing new tools. Explore what that means for deals around the world.",2026-03-24,NA,26
Freshfields Bruckhaus Deringer,https://www.freshfields.com,"The 2026 Data Law Trends report reveals a world in which businesses confront an increasingly complex, multi-polar regulatory environment.",2026-03-24,NA,20
Freshfields Bruckhaus Deringer,https://www.freshfields.com,Adapting to the Trump administration in the US and across the world.,2026-03-24,NA,12
Freshfields Bruckhaus Deringer,https://www.freshfields.com,"Trusted, experienced, and forward-thinking – get to know our lawyers and leaders",2026-03-24,NA,12
Freshfields Bruckhaus Deringer,https://www.freshfields.com,Combining fresh perspectives with deep industry knowledge to solve your toughest challenges.,2026-03-24,NA,12
Freshfields Bruckhaus Deringer,https://www.freshfields.com,"When opportunities cross borders, we connect you with the right people across our global team.",2026-03-24,NA,15
Freshfields Bruckhaus Deringer,https://www.freshfields.com,"Make an impact with us. We welcome big ideas, diverse viewpoints and curious minds.",2026-03-24,NA,14
FTI Consulting,https://www.fticonsulting.com,Why businesses with operations related to Mexico should care about risks from potential Foreign Terrorist Organization designations of Mexican cartels.,2026-03-24,NA,20
FTI Consulting,https://www.fticonsulting.com,"Explore how carve-outs offer private equity firms opportunities for growth, value creation, and strategic advantages in a high-stakes market.",2026-03-24,NA,21
FTI Consulting,https://www.fticonsulting.com,"The data center industry, driven by AI, is evolving rapidly. Utilities and IPPs are key in securing power and accelerating development to meet growing demands.",2026-03-24,NA,25
FTI Consulting,https://www.fticonsulting.com,"Our people define us. See how we’re driving impact for our clients and communities around the globe, inside and outside of the office.",2026-03-24,NA,24
FTI Consulting,https://www.fticonsulting.com,"With more than 8,100+ employees located in 32 countries and territories and 84 cities across the globe, we are the firm our clients call on when they are facing their greatest challenges and opportunities.",2026-03-24,NA,35
Gibson Dunn,https://www.gibsondunn.com,"Gibson Dunn is a leading global law firm, advising clients on significant disputes and transactions around the world. Our exceptional teams craft and deploy creative legal strategies that are meticulously tailored to every matter, however complex or high-stakes. With more than 2,200 lawyers in 22 offices, the firm operates as a unified whole, and we are committed to providing the highest quality legal services to our clients.",2026-03-24,NA,69
Gibson Dunn,https://www.gibsondunn.com,Gibson Dunn Earns 241 Rankings in Chambers Global 2026,2026-03-24,NA,9
Gibson Dunn,https://www.gibsondunn.com,Gibson Dunn Recognized by The Legal 500 UK 2026,2026-03-24,NA,9
Gibson Dunn,https://www.gibsondunn.com,"Gibson Dunn Named Firm of the Year by Law360 for 11th Time, Recognized as Practice Group of the Year in Seven Categories",2026-03-24,NA,22
Gibson Dunn,https://www.gibsondunn.com,Gibson Dunn Recognized in 2026 Edition of Global Competition Review’s GCR 100 – Global Elite,2026-03-24,NA,15
Gibson Dunn,https://www.gibsondunn.com,SEC Issues Interpretive Guidance on Application of Federal Securities Laws to Crypto Assets and Related Activities,2026-03-24,NA,16
Gibson Dunn,https://www.gibsondunn.com,"Chile’s Lithium Regime Under President Kast: Pro-Investment Tone, but the State-Centric Model Still Governs",2026-03-24,NA,17
Gibson Dunn,https://www.gibsondunn.com,"EU Product Liability Directive: Responding to Software, AI and Complex Supply Chains",2026-03-24,NA,12
Gibson Dunn,https://www.gibsondunn.com,James O’Donnell Commentary Featured in Financial News,2026-03-24,NA,8
Gibson Dunn,https://www.gibsondunn.com,Gibson Dunn Welcomes Preeminent Private Equity and M&A Partner Armando Albarrán,2026-03-24,NA,12
Gibson Dunn,https://www.gibsondunn.com,Federal Court Enforces Texas SB 29 To Bar Derivative Suits By De Minimis Shareholder,2026-03-24,NA,14
Gibson Dunn,https://www.gibsondunn.com,"We are deeply committed to advancing a diverse and equitable culture, promoting the rule of law, enhancing access to justice, and ensuring the most vulnerable members of society receive critical legal assistance in partnership with our clients, community partners and legal industry colleagues.",2026-03-24,NA,43
Grant Thornton,https://www.grantthornton.com,See why resilient orgs outpace peers,2026-03-24,NA,6
Grant Thornton,https://www.grantthornton.com,Learn strategies to meet rising expectations,2026-03-24,NA,6
Grant Thornton,https://www.grantthornton.com,"Many AI pilots achieve limited returns and fail to scale. Discover how leaders can prioritize use cases, strengthen data hygiene and foster adoption to turn pilots into lasting enterprise value.",2026-03-24,NA,30
Grant Thornton,https://www.grantthornton.com,"Our survey shows that CFOs are boosting tech spending, modernizing operations and staying sensitive to customers’ affordability concerns.",2026-03-24,NA,18
Grant Thornton,https://www.grantthornton.com,"Healthcare providers can use shared services, nearshore talent and AI to cut costs, reduce denials and build resilient, high-performing operations.",2026-03-24,NA,21
Grant Thornton,https://www.grantthornton.com,"Construction firms seek greater predictability from AI. Explore three key questions to ensure your data, systems and teams are ready to deliver results.",2026-03-24,NA,23
Grant Thornton,https://www.grantthornton.com,"Resilience powers profitable growth by helping organizations build stability, earn customer trust, and accelerate innovation for long‑term success.",2026-03-24,NA,19
Grant Thornton,https://www.grantthornton.com,"As cyber incidents rise across client-facing industries, third-party validation of cybersecurity practices is now considered essential, not optional.",2026-03-24,NA,20
Grant Thornton,https://www.grantthornton.com,"College athletics face rising compliance demands after House v. NCAA. Learn how schools can manage NIL, revenue sharing and regulatory risk.",2026-03-24,NA,21
Grant Thornton,https://www.grantthornton.com,"Manufacturers at every level are investing in AI, but low-quality data is limiting benefits. Build ROI and resilience with business-led data governance.",2026-03-24,NA,24
Grant Thornton,https://www.grantthornton.com,"Energy deal flow is rebounding as buyers chase assets with steady cash flows. Find out about the focus on midstream, storage and flexible power sources.",2026-03-24,NA,25
Grant Thornton,https://www.grantthornton.com,"EU approves CSRD simplifications as European Council and Parliament cut reporting burden, streamlining Corporate Sustainability Reporting Directive rules",2026-03-24,NA,18
Grant Thornton,https://www.grantthornton.com,"Guidance on evaluating and correcting errors in previously issued financial statements, including materiality, SEC requirements, and accounting standards.",2026-03-24,NA,18
Grant Thornton,https://www.grantthornton.com,"Summary of FASB ASU 2025 09 updates on hedge accounting, covering cash flow hedges, choose your rate debt, commodities, net written options, and dual hedges.",2026-03-24,NA,25
Grant Thornton,https://www.grantthornton.com,"FASB issues ASU 2025-06 to modernize internal-use software accounting under ASC 350-40, addressing agile development and capitalization challenges.",2026-03-24,NA,21
Grant Thornton,https://www.grantthornton.com,"Supreme Court overturns IEEPA tariffs in a 6-3 ruling. Our podcast describes what it means for importers, refunds and future tariffs.",2026-03-24,NA,22
Grant Thornton,https://www.grantthornton.com,"Summary of 2025 state legislative and regulatory changes to business personal property tax, plus key 2026 proposals and expected compliance impacts over states.",2026-03-24,NA,23
Grant Thornton,https://www.grantthornton.com,"The 2026 SALT Outlook covers predictions on OBBBA conformity, digital taxes, high-earner tax changes, sales tax expansion, PTE updates and key state tax trends.",2026-03-24,NA,25
Grant Thornton,https://www.grantthornton.com,A court ruling holds that the “limited partner” exemption from self-employment tax applies to limited partnerships that have limited liability under state law.,2026-03-24,NA,24
Grant Thornton,https://www.grantthornton.com,"The use of tariffs to advance this administration’s economic policies will affect most every U.S. business. Responding to them requires a re-examination of basic operations, and our “Adopting to tariffs, advancing business” page can be a resource in that strategy.",2026-03-24,NA,43
Grant Thornton,https://www.grantthornton.com,"Mar 24
                    |
                    2:00 PM ET
                     |
                    #CPE",2026-03-24,NA,7
Grant Thornton,https://www.grantthornton.com,"Mar 26
                    |
                    2:00 PM ET
                     |
                    #CPE",2026-03-24,NA,7
Grant Thornton,https://www.grantthornton.com,"Mar 31
                    |
                    1:00 PM ET
                     |
                    #CPE",2026-03-24,NA,7
Grant Thornton,https://www.grantthornton.com,"Apr 08
                    |
                    2:00 PM ET
                     |
                    #CPE",2026-03-24,NA,7
Grant Thornton,https://www.grantthornton.com,"March 19, 2026 — GT was named one of Newsweek’s America’s Greatest Workplaces for Entry Level 2026, recognizing excellence in early‑career employee experience.",2026-03-24,NA,25
Grant Thornton,https://www.grantthornton.com,"March 18, 2026 — A new survey from GT in the U.S. showed CFOs are making record investments in AI and digital transformation while pulling back on cost cuts",2026-03-24,NA,29
Grant Thornton,https://www.grantthornton.com,"March 04, 2026 — GT is named to USA Today’s 2026 list of America’s Most Recommended Tax and Accounting Firms for excellence, expertise and client service.",2026-03-24,NA,27
Grant Thornton,https://www.grantthornton.com,"You know the career you want, so let us help you make it a reality. Here, you’ll discover a career that gives you more flexibility, opportunity and support to empower your passions.",2026-03-24,NA,33
Grant Thornton,https://www.grantthornton.com,"“Grant Thornton” is the brand name under which Grant Thornton LLP and Grant Thornton Advisors LLC and its subsidiary entities provide professional services. Grant Thornton LLP and Grant Thornton Advisors LLC (and their respective subsidiary entities) practice as an alternative practice structure in accordance with the AICPA Code of Professional Conduct and applicable law, regulations and professional standards.",2026-03-24,NA,58
Grant Thornton,https://www.grantthornton.com,"Grant Thornton LLP is a licensed independent CPA firm that provides attest services to its clients, and Grant Thornton Advisors LLC and its subsidiary entities provide tax and business consulting services to their clients. Grant Thornton Advisors LLC and its subsidiary entities are not licensed CPA firms.",2026-03-24,NA,47
Grant Thornton,https://www.grantthornton.com,Grant Thornton Advisors LLC may use resources from its subsidiaries and domestic and/or international affiliates during the course of providing professional services to its clients.,2026-03-24,NA,26
Grant Thornton,https://www.grantthornton.com,"Grant Thornton International Limited (GTIL) and the member firms, including Grant Thornton LLP and Grant Thornton Advisors LLC, are not a worldwide partnership. GTIL and each member firm are separate legal entities. GTIL is a non-practicing, international, coordinating entity organized as a private company limited by guarantee incorporated in England and Wales. Services are delivered by the member firms; GTIL does not provide services to clients. GTIL and its member firms are not agents of, and do not obligate, one another and are not liable for one another’s acts or omissions.",2026-03-24,NA,93
Grant Thornton,https://www.grantthornton.com,The mobius symbol is a trademark of GTIL.,2026-03-24,NA,8
Homburger,https://www.homburger.ch,+41 43 222 10 00lawyers@homburger.chNewsletterLinkedIn,2026-03-24,NA,7
Huron Consulting,https://www.huronconsultinggroup.com,"The site navigation utilizes keyboard functionality using the arrow keys, enter, escape, and spacebar commands. Arrow keys can navigate between previous/next items and also move down into a nested menu. Enter will open a nested menu and escape will close the current menu. Spacebar will open the current menu.",2026-03-24,NA,50
Huron Consulting,https://www.huronconsultinggroup.com,"Through a relentless focus on our clients’ needs, Huron is redefining what a global consulting organization can be. Our diverse teams of experts come from the industries we serve and understand the complexities of your business.",2026-03-24,NA,36
Huron Consulting,https://www.huronconsultinggroup.com,"Our incredible people, shared values, and vibrant culture truly set Huron apart as a great place to work.",2026-03-24,NA,18
Huron Consulting,https://www.huronconsultinggroup.com,"An update on Huron's environmental, social, and governance efforts",2026-03-24,NA,10
K&L Gates,https://www.klgates.com,"As energy demand rises, nuclear power is key to a carbon-free future. Our Nuclear Energy team guides clients through complex regulations, risk management, and innovation across this evolving sector.",2026-03-24,NA,30
K&L Gates,https://www.klgates.com,Learn more about our services to the Nuclear Energy sector.,2026-03-24,NA,10
K&L Gates,https://www.klgates.com,We have one of the largest legal practices of international law firms in the Asia Pacific region.,2026-03-24,NA,17
K&L Gates,https://www.klgates.com,The firm’s Australian operations provide vast knowledge of the Australian and Asia Pacific legal marketplaces across a wide spectrum of industries.,2026-03-24,NA,22
K&L Gates,https://www.klgates.com,"Through our integrated network of offices, we represent both local and international clients throughout Europe.",2026-03-24,NA,15
K&L Gates,https://www.klgates.com,We are well positioned to provide solutions to the global legal challenges of our regional clients as well as help international clients with their Middle East matters.,2026-03-24,NA,27
K&L Gates,https://www.klgates.com,We have one of the largest platforms of US offices of any law firm in the world.,2026-03-24,NA,17
K&L Gates,https://www.klgates.com,DISCOVER more opportunities to DEVELOP your talents and THRIVE in a dynamic legal landscape.,2026-03-24,NA,14
K&L Gates,https://www.klgates.com,Global Counsel.  Our office locations can be viewed here.,2026-03-24,NA,9
K&L Gates,https://www.klgates.com,"We welcome your email, but please understand that if you are not already a client of K&L Gates LLP, we cannot represent you until we confirm that doing so would not create a conflict of interest and is otherwise consistent with the policies of our firm. Accordingly, please do not include any confidential information until we verify that the firm is in a position to represent you and our engagement is confirmed in a letter. Prior to that time, there is no assurance that information you send us will be maintained as confidential. Thank you for your consideration.",2026-03-24,NA,99
KPMG,https://www.kpmg.com,Your search term was too short.,2026-03-24,NA,6
KPMG,https://www.kpmg.com,Search terms must include 3 or more characters.,2026-03-24,NA,8
KPMG,https://www.kpmg.com,The year of the carve-out,2026-03-24,NA,6
KPMG,https://www.kpmg.com,Discover how to turn a carve-out into a premium performing deal.,2026-03-24,NA,12
KPMG,https://www.kpmg.com,Explore the five-capability blueprint for value creation next-gen alpha.,2026-03-24,NA,11
KPMG,https://www.kpmg.com,Learn how to anticipate disruptions and guide strategies.,2026-03-24,NA,8
KPMG,https://www.kpmg.com,Economics. Geopolitics. Business impact — all in one place.,2026-03-24,NA,8
KPMG,https://www.kpmg.com,"At KPMG, what sets us apart isn't just what we do, it's how we do it.",2026-03-24,NA,18
KPMG,https://www.kpmg.com,"We’re leveraging deep expertise and innovative technology to turn insights into opportunity and move business and innovation forward, placing human connections at the center.",2026-03-24,NA,25
KPMG,https://www.kpmg.com,The technology landscape is complicated. Hype fills the air. And you are under growing pressure to modernize and digitalize.,2026-03-24,NA,19
KPMG,https://www.kpmg.com,"ESG and Sustainability are broad topics. And they're rapidly evolving. Staying on top of the issues can require leaders to stay informed, engaged and open-minded.",2026-03-24,NA,27
KPMG,https://www.kpmg.com,"In a complex world where finance, trade, technology and environment intersect in different and evolving ways, we believe conventional approaches to risk and regulatory compliance are no longer fit for purpose.",2026-03-24,NA,31
KPMG,https://www.kpmg.com,"Whether you are transacting or transforming, you need to ensure you are capturing all the value you can from your assets and investments.",2026-03-24,NA,23
KPMG,https://www.kpmg.com,"The world is rapidly changing. And change can create significant opportunities. Yet, from our perspective, seizing those opportunities requires vision, insights and capabilities.",2026-03-24,NA,23
KPMG,https://www.kpmg.com,The way people work is changing. Creating and sustaining the right workforce to achieve your organization’s objectives has never been more challenging.,2026-03-24,NA,23
KPMG,https://www.kpmg.com,"Many organizations are under pressure to do things better, more efficiently, more effectively, at a lower cost, at a higher quality, using fewer resources and at a faster pace.",2026-03-24,NA,29
KPMG,https://www.kpmg.com,Access personalized content based on your interests by signing up today.,2026-03-24,NA,11
KPMG,https://www.kpmg.com,We want to support you on your journey to create an impactful career. Join us and you too can do work that matters.,2026-03-24,NA,23
KPMG,https://www.kpmg.com,"KPMG refers to the global organization or to one or more of the member firms of KPMG International Limited (“KPMG International”), each of which is a separate legal entity. KPMG International Limited is a private English company limited by guarantee and does not provide services to clients. For more detail about our structure please visit https://kpmg.com/governance.",2026-03-24,NA,59
KPMG,https://www.kpmg.com,"Member firms of the KPMG network of independent firms are affiliated with KPMG International. KPMG International provides no client services. No member firm has any authority to obligate or bind KPMG International or any other member firm vis-à-vis third parties, nor does KPMG International have any such authority to obligate or bind any member firm.",2026-03-24,NA,57
KPMG,https://www.kpmg.com,"Throughout this website, “we”, “KPMG”, “us” and “our” refers to the KPMG global organization, to KPMG International Limited (“KPMG International”), and/or to one or more of the member firms of KPMG International, each of which is a separate legal entity.",2026-03-24,NA,41
L.E.K. Consulting,https://www.lek.com,"L.E.K. helps companies rethink their priorities and what they want to achieve amid a fast-changing business environment. From talent retention to sustainability goals and breakthrough technologies, we work with clients to narrow the range of uncertainty and get to a pivotal decision that touches off the next phase of growth.",2026-03-24,NA,53
L.E.K. Consulting,https://www.lek.com,"Consumer-facing businesses contend with a complex array of challenges and disruptive market forces. Retailers see increasing ecommerce penetration. The changing channel landscape is forcing consumer brands to restructure their go-to-market strategies. Media and entertainment companies need better ways to engage with today’s digital consumer. And travel and transport companies must keep pace with customers’ evolving purchase behavior. In short, achieving growth and profitability is harder than ever.",2026-03-24,NA,71
